"ConsumerId","ChoiceSetId","AlternativeIdInSet","Choice","Brand","Size","Storage","Ram","Battery","Price"
32,466,2,0,"iPad","sz8inch","st16gb","r1gb","b9h","p299"
32,466,3,1,"Galaxy","sz10inch","st64gb","r4gb","b8h","p299"
32,467,1,0,"Nexus","sz7inch","st16gb","r1gb","b7h","p199"
32,467,2,1,"iPad","sz10inch","st128gb","r4gb","b9h","p499"
32,467,3,0,"Kindle","sz7inch","st32gb","r2gb","b8h","p169"
32,468,1,1,"Kindle","sz8inch","st16gb","r2gb","b7h","p399"
32,468,2,0,"Nexus","sz9inch","st128gb","r1gb","b8h","p199"
32,468,3,0,"Surface","sz8inch","st16gb","r4gb","b9h","p299"
32,469,1,0,"Surface","sz10inch","st64gb","r2gb","b7h","p169"
32,469,2,1,"iPad","sz7inch","st128gb","r4gb","b7h","p199"
32,469,3,0,"Galaxy","sz9inch","st32gb","r1gb","b9h","p169"
32,470,1,0,"Galaxy","sz9inch","st16gb","r2gb","b8h","p299"
32,470,2,1,"Nexus","sz7inch","st64gb","r1gb","b8h","p499"
32,470,3,0,"Kindle","sz10inch","st32gb","r4gb","b7h","p169"
32,471,1,1,"Surface","sz8inch","st128gb","r1gb","b9h","p399"
32,471,2,0,"Nexus","sz9inch","st128gb","r4gb","b8h","p299"
32,471,3,0,"iPad","sz7inch","st64gb","r2gb","b7h","p199"
32,472,1,1,"Nexus","sz8inch","st16gb","r2gb","b9h","p399"
32,472,2,0,"Galaxy","sz7inch","st32gb","r1gb","b8h","p299"
32,472,3,0,"Surface","sz10inch","st32gb","r4gb","b8h","p499"
32,473,1,0,"Surface","sz9inch","st128gb","r1gb","b7h","p169"
32,473,2,0,"iPad","sz8inch","st128gb","r2gb","b9h","p199"
32,473,3,1,"Kindle","sz9inch","st64gb","r1gb","b9h","p399"
32,474,1,0,"Kindle","sz10inch","st128gb","r2gb","b9h","p199"
32,474,2,1,"Galaxy","sz8inch","st16gb","r4gb","b7h","p499"
32,474,3,0,"Surface","sz10inch","st16gb","r4gb","b8h","p399"
32,475,1,0,"Galaxy","sz7inch","st16gb","r2gb","b9h","p499"
32,475,2,0,"iPad","sz8inch","st32gb","r4gb","b7h","p169"
32,475,3,1,"Nexus","sz9inch","st64gb","r2gb","b8h","p199"
32,476,1,0,"Nexus","sz8inch","st64gb","r1gb","b7h","p169"
32,476,2,1,"Surface","sz7inch","st32gb","r4gb","b9h","p499"
32,476,3,0,"Kindle","sz10inch","st32gb","r1gb","b8h","p399"
32,477,1,0,"iPad","sz7inch","st64gb","r1gb","b9h","p299"
32,477,2,1,"Nexus","sz9inch","st16gb","r2gb","b8h","p499"
32,477,3,0,"Galaxy","sz10inch","st128gb","r4gb","b7h","p199"
32,478,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
32,478,2,1,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
32,478,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
32,479,1,0,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
32,479,2,1,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
32,479,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
32,480,1,0,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
32,480,2,1,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
32,480,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
33,481,1,0,"Kindle","sz9inch","st32gb","r2gb","b7h","p399"
33,481,2,0,"iPad","sz8inch","st16gb","r1gb","b9h","p299"
33,481,3,1,"Galaxy","sz10inch","st64gb","r4gb","b8h","p299"
33,482,1,0,"Nexus","sz7inch","st16gb","r1gb","b7h","p199"
33,482,2,1,"iPad","sz10inch","st128gb","r4gb","b9h","p499"
33,482,3,0,"Kindle","sz7inch","st32gb","r2gb","b8h","p169"
33,483,1,0,"Kindle","sz8inch","st16gb","r2gb","b7h","p399"
33,483,2,1,"Nexus","sz9inch","st128gb","r1gb","b8h","p199"
33,483,3,0,"Surface","sz8inch","st16gb","r4gb","b9h","p299"
33,484,1,0,"Surface","sz10inch","st64gb","r2gb","b7h","p169"
33,484,2,1,"iPad","sz7inch","st128gb","r4gb","b7h","p199"
33,484,3,0,"Galaxy","sz9inch","st32gb","r1gb","b9h","p169"
33,485,1,0,"Galaxy","sz9inch","st16gb","r2gb","b8h","p299"
33,485,2,0,"Nexus","sz7inch","st64gb","r1gb","b8h","p499"
33,485,3,1,"Kindle","sz10inch","st32gb","r4gb","b7h","p169"
33,486,1,0,"Surface","sz8inch","st128gb","r1gb","b9h","p399"
33,486,2,1,"Nexus","sz9inch","st128gb","r4gb","b8h","p299"
33,486,3,0,"iPad","sz7inch","st64gb","r2gb","b7h","p199"
33,487,1,0,"Nexus","sz8inch","st16gb","r2gb","b9h","p399"
33,487,2,1,"Galaxy","sz7inch","st32gb","r1gb","b8h","p299"
33,487,3,0,"Surface","sz10inch","st32gb","r4gb","b8h","p499"
33,488,1,0,"Surface","sz9inch","st128gb","r1gb","b7h","p169"
33,488,2,1,"iPad","sz8inch","st128gb","r2gb","b9h","p199"
33,488,3,0,"Kindle","sz9inch","st64gb","r1gb","b9h","p399"
33,489,1,1,"Kindle","sz10inch","st128gb","r2gb","b9h","p199"
33,489,2,0,"Galaxy","sz8inch","st16gb","r4gb","b7h","p499"
33,489,3,0,"Surface","sz10inch","st16gb","r4gb","b8h","p399"
33,490,1,0,"Galaxy","sz7inch","st16gb","r2gb","b9h","p499"
33,490,2,0,"iPad","sz8inch","st32gb","r4gb","b7h","p169"
33,490,3,1,"Nexus","sz9inch","st64gb","r2gb","b8h","p199"
33,491,1,1,"Nexus","sz8inch","st64gb","r1gb","b7h","p169"
33,491,2,0,"Surface","sz7inch","st32gb","r4gb","b9h","p499"
33,491,3,0,"Kindle","sz10inch","st32gb","r1gb","b8h","p399"
33,492,1,0,"iPad","sz7inch","st64gb","r1gb","b9h","p299"
33,492,2,0,"Nexus","sz9inch","st16gb","r2gb","b8h","p499"
33,492,3,1,"Galaxy","sz10inch","st128gb","r4gb","b7h","p199"
33,493,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
33,493,2,1,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
33,493,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
33,494,1,1,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
33,494,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
33,494,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
33,495,1,1,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
33,495,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
33,495,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
34,496,1,0,"Galaxy","sz8inch","st64gb","r4gb","b7h","p499"
34,496,2,1,"Kindle","sz10inch","st64gb","r2gb","b8h","p199"
34,496,3,0,"Galaxy","sz9inch","st32gb","r1gb","b9h","p169"
34,497,1,0,"Nexus","sz9inch","st16gb","r2gb","b9h","p399"
34,497,2,1,"Kindle","sz7inch","st128gb","r4gb","b7h","p169"
34,497,3,0,"Surface","sz7inch","st16gb","r1gb","b7h","p499"
34,498,1,0,"Surface","sz8inch","st32gb","r1gb","b8h","p299"
34,498,2,0,"iPad","sz10inch","st64gb","r2gb","b7h","p299"
34,498,3,1,"Galaxy","sz7inch","st32gb","r4gb","b9h","p169"
34,499,1,0,"Nexus","sz8inch","st128gb","r2gb","b8h","p499"
34,499,2,1,"iPad","sz9inch","st32gb","r4gb","b9h","p199"
34,499,3,0,"Galaxy","sz10inch","st16gb","r1gb","b8h","p399"
34,500,1,0,"Kindle","sz8inch","st64gb","r2gb","b9h","p299"
34,500,2,0,"iPad","sz9inch","st64gb","r4gb","b8h","p399"
34,500,3,1,"Surface","sz10inch","st16gb","r2gb","b7h","p169"
34,501,1,0,"Kindle","sz9inch","st16gb","r4gb","b7h","p499"
34,501,2,0,"Nexus","sz10inch","st128gb","r1gb","b9h","p499"
34,501,3,1,"Nexus","sz7inch","st128gb","r4gb","b8h","p199"
34,502,1,0,"Galaxy","sz8inch","st32gb","r1gb","b9h","p399"
34,502,2,0,"Kindle","sz10inch","st32gb","r1gb","b8h","p299"
34,502,3,1,"Surface","sz7inch","st64gb","r2gb","b8h","p199"
34,503,1,0,"Nexus","sz9inch","st16gb","r2gb","b9h","p299"
34,503,2,0,"iPad","sz7inch","st128gb","r4gb","b7h","p399"
34,503,3,1,"Surface","sz8inch","st64gb","r1gb","b7h","p169"
34,504,1,1,"Surface","sz10inch","st128gb","r4gb","b9h","p199"
34,504,2,0,"Kindle","sz9inch","st64gb","r2gb","b7h","p499"
34,504,3,0,"iPad","sz7inch","st16gb","r1gb","b8h","p169"
34,505,1,1,"Galaxy","sz8inch","st32gb","r1gb","b8h","p199"
34,505,2,0,"Nexus","sz9inch","st128gb","r4gb","b7h","p399"
34,505,3,0,"iPad","sz8inch","st16gb","r2gb","b9h","p499"
34,506,1,0,"Kindle","sz9inch","st16gb","r1gb","b7h","p199"
34,506,2,1,"Galaxy","sz7inch","st64gb","r2gb","b8h","p169"
34,506,3,0,"Nexus","sz8inch","st32gb","r1gb","b9h","p299"
34,507,1,0,"Galaxy","sz7inch","st32gb","r4gb","b7h","p299"
34,507,2,0,"Kindle","sz10inch","st32gb","r2gb","b9h","p399"
34,507,3,1,"iPad","sz10inch","st64gb","r4gb","b8h","p169"
34,508,1,1,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
34,508,2,0,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
34,508,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
34,509,1,1,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
34,509,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
34,509,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
34,510,1,0,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
34,510,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
34,510,3,1,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
35,511,1,0,"Surface","sz10inch","st32gb","r1gb","b7h","p299"
35,511,2,1,"Galaxy","sz9inch","st128gb","r4gb","b7h","p399"
35,511,3,0,"Kindle","sz7inch","st128gb","r2gb","b8h","p169"
35,512,1,0,"iPad","sz8inch","st64gb","r2gb","b9h","p299"
35,512,2,1,"iPad","sz10inch","st32gb","r4gb","b8h","p399"
35,512,3,0,"Nexus","sz10inch","st16gb","r1gb","b9h","p299"
35,513,1,1,"Kindle","sz9inch","st64gb","r4gb","b8h","p169"
35,513,2,0,"Galaxy","sz7inch","st64gb","r1gb","b9h","p499"
35,513,3,0,"Surface","sz8inch","st16gb","r2gb","b7h","p199"
35,514,1,1,"Galaxy","sz8inch","st16gb","r1gb","b9h","p169"
35,514,2,0,"Surface","sz9inch","st32gb","r2gb","b9h","p199"
35,514,3,0,"Nexus","sz7inch","st128gb","r4gb","b7h","p299"
35,515,1,0,"iPad","sz10inch","st64gb","r2gb","b8h","p499"
35,515,2,0,"Nexus","sz7inch","st32gb","r1gb","b7h","p399"
35,515,3,1,"Galaxy","sz9inch","st16gb","r4gb","b8h","p199"
35,516,1,0,"Surface","sz9inch","st64gb","r2gb","b7h","p399"
35,516,2,1,"Kindle","sz7inch","st128gb","r1gb","b8h","p299"
35,516,3,0,"Kindle","sz8inch","st32gb","r4gb","b9h","p499"
35,517,1,0,"Surface","sz8inch","st16gb","r2gb","b8h","p199"
35,517,2,1,"iPad","sz10inch","st128gb","r1gb","b9h","p169"
35,517,3,0,"Kindle","sz9inch","st128gb","r1gb","b7h","p499"
35,518,1,0,"Surface","sz10inch","st16gb","r2gb","b7h","p169"
35,518,2,1,"iPad","sz8inch","st64gb","r4gb","b8h","p299"
35,518,3,0,"Nexus","sz9inch","st32gb","r4gb","b9h","p169"
35,519,1,1,"iPad","sz10inch","st32gb","r2gb","b8h","p199"
35,519,2,0,"Kindle","sz8inch","st32gb","r1gb","b7h","p299"
35,519,3,0,"Galaxy","sz7inch","st64gb","r4gb","b9h","p399"
35,520,1,1,"Galaxy","sz8inch","st128gb","r2gb","b8h","p499"
35,520,2,0,"Surface","sz7inch","st16gb","r1gb","b8h","p399"
35,520,3,0,"Nexus","sz9inch","st128gb","r4gb","b7h","p299"
35,521,1,1,"Kindle","sz10inch","st64gb","r4gb","b9h","p499"
35,521,2,0,"Nexus","sz10inch","st16gb","r1gb","b9h","p169"
35,521,3,0,"iPad","sz7inch","st16gb","r2gb","b7h","p499"
35,522,1,1,"Galaxy","sz8inch","st64gb","r1gb","b9h","p199"
35,522,2,0,"Galaxy","sz9inch","st128gb","r2gb","b8h","p399"
35,522,3,0,"Surface","sz7inch","st64gb","r4gb","b7h","p169"
35,523,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
35,523,2,1,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
35,523,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
35,524,1,1,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
35,524,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
35,524,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
35,525,1,0,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
35,525,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
35,525,3,1,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
36,526,1,1,"iPad","sz9inch","st128gb","r1gb","b9h","p169"
36,526,2,0,"Galaxy","sz7inch","st128gb","r2gb","b8h","p199"
36,526,3,0,"Kindle","sz10inch","st64gb","r4gb","b7h","p169"
36,527,1,0,"Galaxy","sz9inch","st32gb","r4gb","b7h","p499"
36,527,2,0,"Surface","sz8inch","st128gb","r1gb","b9h","p399"
36,527,3,1,"Surface","sz8inch","st16gb","r2gb","b8h","p299"
36,528,1,1,"iPad","sz10inch","st64gb","r2gb","b7h","p169"
36,528,2,0,"Nexus","sz7inch","st64gb","r1gb","b9h","p299"
36,528,3,0,"Nexus","sz8inch","st16gb","r4gb","b8h","p169"
36,529,1,0,"Surface","sz7inch","st32gb","r4gb","b8h","p499"
36,529,2,1,"Kindle","sz10inch","st128gb","r1gb","b7h","p399"
36,529,3,0,"Galaxy","sz8inch","st16gb","r2gb","b9h","p199"
36,530,1,0,"iPad","sz9inch","st16gb","r1gb","b8h","p499"
36,530,2,0,"Galaxy","sz7inch","st64gb","r2gb","b7h","p169"
36,530,3,1,"iPad","sz10inch","st128gb","r4gb","b9h","p199"
36,531,1,0,"Kindle","sz8inch","st128gb","r4gb","b7h","p399"
36,531,2,1,"Kindle","sz9inch","st32gb","r2gb","b9h","p299"
36,531,3,0,"Nexus","sz7inch","st16gb","r1gb","b8h","p299"
36,532,1,0,"Galaxy","sz10inch","st32gb","r4gb","b8h","p169"
36,532,2,0,"Surface","sz7inch","st64gb","r1gb","b9h","p299"
36,532,3,1,"Nexus","sz10inch","st128gb","r2gb","b7h","p199"
36,533,1,0,"iPad","sz9inch","st16gb","r1gb","b7h","p399"
36,533,2,1,"Surface","sz9inch","st64gb","r2gb","b8h","p499"
36,533,3,0,"Galaxy","sz8inch","st32gb","r4gb","b9h","p499"
36,534,1,0,"Galaxy","sz8inch","st128gb","r1gb","b8h","p169"
36,534,2,0,"iPad","sz7inch","st16gb","r2gb","b7h","p199"
36,534,3,1,"Surface","sz9inch","st128gb","r4gb","b9h","p299"
36,535,1,1,"Kindle","sz10inch","st64gb","r4gb","b8h","p399"
36,535,2,0,"iPad","sz7inch","st64gb","r2gb","b7h","p199"
36,535,3,0,"Kindle","sz9inch","st32gb","r1gb","b9h","p169"
36,536,1,1,"Surface","sz8inch","st32gb","r1gb","b7h","p169"
36,536,2,0,"Nexus","sz8inch","st128gb","r1gb","b9h","p499"
36,536,3,0,"Nexus","sz10inch","st16gb","r4gb","b8h","p399"
36,537,1,1,"Kindle","sz10inch","st64gb","r4gb","b8h","p199"
36,537,2,0,"Nexus","sz9inch","st32gb","r2gb","b9h","p299"
36,537,3,0,"Galaxy","sz7inch","st16gb","r2gb","b7h","p299"
36,538,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
36,538,2,1,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
36,538,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
36,539,1,1,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
36,539,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
36,539,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
36,540,1,1,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
36,540,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
36,540,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
37,541,1,0,"Surface","sz10inch","st32gb","r1gb","b7h","p299"
37,541,2,0,"Galaxy","sz9inch","st128gb","r4gb","b7h","p399"
37,541,3,1,"Kindle","sz7inch","st128gb","r2gb","b8h","p169"
37,542,1,1,"iPad","sz8inch","st64gb","r2gb","b9h","p299"
37,542,2,0,"iPad","sz10inch","st32gb","r4gb","b8h","p399"
37,542,3,0,"Nexus","sz10inch","st16gb","r1gb","b9h","p299"
37,543,1,1,"Kindle","sz9inch","st64gb","r4gb","b8h","p169"
37,543,2,0,"Galaxy","sz7inch","st64gb","r1gb","b9h","p499"
37,543,3,0,"Surface","sz8inch","st16gb","r2gb","b7h","p199"
37,544,1,0,"Galaxy","sz8inch","st16gb","r1gb","b9h","p169"
37,544,2,1,"Surface","sz9inch","st32gb","r2gb","b9h","p199"
37,544,3,0,"Nexus","sz7inch","st128gb","r4gb","b7h","p299"
37,545,1,0,"iPad","sz10inch","st64gb","r2gb","b8h","p499"
37,545,2,0,"Nexus","sz7inch","st32gb","r1gb","b7h","p399"
37,545,3,1,"Galaxy","sz9inch","st16gb","r4gb","b8h","p199"
37,546,1,0,"Surface","sz9inch","st64gb","r2gb","b7h","p399"
37,546,2,1,"Kindle","sz7inch","st128gb","r1gb","b8h","p299"
37,546,3,0,"Kindle","sz8inch","st32gb","r4gb","b9h","p499"
37,547,1,0,"Surface","sz8inch","st16gb","r2gb","b8h","p199"
37,547,2,1,"iPad","sz10inch","st128gb","r1gb","b9h","p169"
37,547,3,0,"Kindle","sz9inch","st128gb","r1gb","b7h","p499"
37,548,1,0,"Surface","sz10inch","st16gb","r2gb","b7h","p169"
37,548,2,1,"iPad","sz8inch","st64gb","r4gb","b8h","p299"
37,548,3,0,"Nexus","sz9inch","st32gb","r4gb","b9h","p169"
37,549,1,1,"iPad","sz10inch","st32gb","r2gb","b8h","p199"
37,549,2,0,"Kindle","sz8inch","st32gb","r1gb","b7h","p299"
37,549,3,0,"Galaxy","sz7inch","st64gb","r4gb","b9h","p399"
37,550,1,1,"Galaxy","sz8inch","st128gb","r2gb","b8h","p499"
37,550,2,0,"Surface","sz7inch","st16gb","r1gb","b8h","p399"
37,550,3,0,"Nexus","sz9inch","st128gb","r4gb","b7h","p299"
37,551,1,1,"Kindle","sz10inch","st64gb","r4gb","b9h","p499"
37,551,2,0,"Nexus","sz10inch","st16gb","r1gb","b9h","p169"
37,551,3,0,"iPad","sz7inch","st16gb","r2gb","b7h","p499"
37,552,1,1,"Galaxy","sz8inch","st64gb","r1gb","b9h","p199"
37,552,2,0,"Galaxy","sz9inch","st128gb","r2gb","b8h","p399"
37,552,3,0,"Surface","sz7inch","st64gb","r4gb","b7h","p169"
37,553,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
37,553,2,0,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
37,553,3,1,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
37,554,1,0,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
37,554,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
37,554,3,1,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
37,555,1,1,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
37,555,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
37,555,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
38,556,1,0,"iPad","sz7inch","st32gb","r4gb","b7h","p499"
38,556,2,0,"Surface","sz10inch","st64gb","r2gb","b9h","p399"
38,556,3,1,"Kindle","sz9inch","st16gb","r2gb","b8h","p499"
38,557,1,0,"iPad","sz8inch","st32gb","r1gb","b8h","p399"
38,557,2,1,"Surface","sz10inch","st128gb","r4gb","b7h","p299"
38,557,3,0,"Nexus","sz7inch","st64gb","r1gb","b9h","p199"
38,558,1,0,"Surface","sz8inch","st64gb","r1gb","b7h","p199"
38,558,2,1,"Kindle","sz9inch","st16gb","r4gb","b9h","p399"
38,558,3,0,"Galaxy","sz10inch","st128gb","r2gb","b9h","p499"
38,559,1,1,"iPad","sz9inch","st16gb","r4gb","b7h","p299"
38,559,2,0,"Galaxy","sz8inch","st128gb","r2gb","b8h","p169"
38,559,3,0,"Nexus","sz10inch","st32gb","r1gb","b9h","p169"
38,560,1,1,"Surface","sz7inch","st32gb","r2gb","b8h","p199"
38,560,2,0,"Galaxy","sz7inch","st128gb","r1gb","b7h","p399"
38,560,3,0,"Nexus","sz9inch","st32gb","r4gb","b8h","p299"
38,561,1,1,"Kindle","sz7inch","st16gb","r1gb","b7h","p169"
38,561,2,0,"Nexus","sz8inch","st64gb","r4gb","b9h","p499"
38,561,3,0,"Kindle","sz8inch","st16gb","r2gb","b8h","p299"
38,562,1,0,"iPad","sz10inch","st16gb","r1gb","b9h","p199"
38,562,2,0,"iPad","sz10inch","st128gb","r2gb","b7h","p499"
38,562,3,1,"Galaxy","sz7inch","st64gb","r4gb","b8h","p169"
38,563,1,0,"Surface","sz8inch","st128gb","r4gb","b8h","p499"
38,563,2,1,"Kindle","sz8inch","st32gb","r1gb","b7h","p199"
38,563,3,0,"iPad","sz9inch","st64gb","r2gb","b9h","p399"
38,564,1,1,"Surface","sz7inch","st32gb","r2gb","b8h","p169"
38,564,2,0,"Galaxy","sz9inch","st64gb","r1gb","b9h","p299"
38,564,3,0,"Nexus","sz10inch","st16gb","r4gb","b7h","p499"
38,565,1,0,"iPad","sz9inch","st16gb","r4gb","b9h","p169"
38,565,2,1,"Kindle","sz8inch","st32gb","r1gb","b8h","p199"
38,565,3,0,"Nexus","sz7inch","st128gb","r2gb","b7h","p399"
38,566,1,0,"Galaxy","sz8inch","st16gb","r4gb","b9h","p399"
38,566,2,1,"iPad","sz10inch","st128gb","r2gb","b8h","p299"
38,566,3,0,"Surface","sz10inch","st64gb","r1gb","b7h","p399"
38,567,1,0,"Galaxy","sz10inch","st32gb","r2gb","b7h","p299"
38,567,2,0,"Kindle","sz9inch","st64gb","r4gb","b9h","p199"
38,567,3,1,"Galaxy","sz9inch","st128gb","r1gb","b8h","p499"
38,568,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
38,568,2,0,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
38,568,3,1,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
38,569,1,1,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
38,569,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
38,569,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
38,570,1,1,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
38,570,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
38,570,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
39,571,1,0,"Nexus","sz8inch","st16gb","r2gb","b7h","p299"
39,571,2,0,"Galaxy","sz10inch","st16gb","r4gb","b9h","p169"
39,571,3,1,"Surface","sz7inch","st128gb","r1gb","b8h","p499"
39,572,1,0,"Galaxy","sz9inch","st64gb","r4gb","b7h","p199"
39,572,2,0,"Kindle","sz10inch","st32gb","r1gb","b8h","p399"
39,572,3,1,"Surface","sz9inch","st128gb","r2gb","b9h","p499"
39,573,1,0,"Kindle","sz7inch","st128gb","r4gb","b9h","p399"
39,573,2,0,"iPad","sz8inch","st64gb","r1gb","b7h","p499"
39,573,3,1,"Nexus","sz10inch","st128gb","r2gb","b8h","p199"
39,574,1,1,"Kindle","sz8inch","st16gb","r4gb","b9h","p299"
39,574,2,0,"Nexus","sz9inch","st64gb","r1gb","b9h","p169"
39,574,3,0,"iPad","sz7inch","st32gb","r2gb","b7h","p169"
39,575,1,1,"iPad","sz9inch","st16gb","r2gb","b8h","p499"
39,575,2,0,"Galaxy","sz10inch","st128gb","r2gb","b7h","p299"
39,575,3,0,"Surface","sz8inch","st64gb","r4gb","b8h","p399"
39,576,1,0,"iPad","sz7inch","st32gb","r1gb","b9h","p199"
39,576,2,0,"Surface","sz8inch","st128gb","r1gb","b7h","p399"
39,576,3,1,"Nexus","sz10inch","st64gb","r4gb","b8h","p499"
39,577,1,1,"Galaxy","sz7inch","st16gb","r4gb","b7h","p299"
39,577,2,0,"Surface","sz9inch","st32gb","r2gb","b9h","p399"
39,577,3,0,"Kindle","sz7inch","st128gb","r1gb","b8h","p499"
39,578,1,0,"Kindle","sz7inch","st64gb","r1gb","b9h","p199"
39,578,2,0,"Nexus","sz10inch","st16gb","r4gb","b8h","p299"
39,578,3,1,"Surface","sz8inch","st32gb","r4gb","b7h","p169"
39,579,1,0,"Galaxy","sz9inch","st128gb","r2gb","b7h","p199"
39,579,2,1,"Surface","sz10inch","st32gb","r2gb","b9h","p169"
39,579,3,0,"iPad","sz8inch","st64gb","r1gb","b8h","p499"
39,580,1,0,"Kindle","sz10inch","st64gb","r1gb","b7h","p299"
39,580,2,0,"Nexus","sz9inch","st16gb","r2gb","b8h","p199"
39,580,3,1,"iPad","sz8inch","st128gb","r4gb","b9h","p169"
39,581,1,1,"Galaxy","sz9inch","st32gb","r4gb","b8h","p169"
39,581,2,0,"Kindle","sz8inch","st32gb","r2gb","b7h","p499"
39,581,3,0,"Surface","sz7inch","st16gb","r1gb","b9h","p299"
39,582,1,0,"Galaxy","sz10inch","st64gb","r2gb","b9h","p399"
39,582,2,0,"Surface","sz9inch","st128gb","r1gb","b8h","p399"
39,582,3,1,"iPad","sz8inch","st16gb","r4gb","b7h","p199"
39,583,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
39,583,2,1,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
39,583,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
39,584,1,0,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
39,584,2,1,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
39,584,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
39,585,1,0,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
39,585,2,1,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
39,585,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
40,586,1,1,"Nexus","sz9inch","st32gb","r2gb","b8h","p199"
40,586,2,0,"Surface","sz7inch","st16gb","r4gb","b8h","p299"
40,586,3,0,"Kindle","sz7inch","st64gb","r1gb","b9h","p499"
40,587,1,0,"iPad","sz8inch","st16gb","r1gb","b7h","p299"
40,587,2,1,"Surface","sz9inch","st128gb","r2gb","b9h","p169"
40,587,3,0,"Nexus","sz7inch","st64gb","r4gb","b7h","p499"
40,588,1,0,"Kindle","sz9inch","st16gb","r1gb","b8h","p499"
40,588,2,0,"iPad","sz8inch","st32gb","r2gb","b7h","p399"
40,588,3,1,"Galaxy","sz10inch","st128gb","r4gb","b8h","p169"
40,589,1,1,"Galaxy","sz8inch","st64gb","r1gb","b9h","p199"
